Mode,Entity,SourceKey,Action,DatabaseId,Details
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:416,NEW_ATTENDANCE,21665,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:429,NEW_ATTENDANCE,21666,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:515,NEW_ATTENDANCE,21667,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:566,NEW_ATTENDANCE,21668,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:596,NEW_ATTENDANCE,21669,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:698,NEW_ATTENDANCE,21670,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:699,NEW_ATTENDANCE,21671,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:717,NEW_ATTENDANCE,21672,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:764,NEW_ATTENDANCE,21673,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:767,NEW_ATTENDANCE,21674,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:780,NEW_ATTENDANCE,21675,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1269,NEW_ATTENDANCE,21676,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1270,NEW_ATTENDANCE,21677,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1334,NEW_ATTENDANCE,21678,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:395,NEW_ATTENDANCE,21679,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:450,NEW_ATTENDANCE,21680,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:451,NEW_ATTENDANCE,21681,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:625,NEW_ATTENDANCE,21682,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:717,NEW_ATTENDANCE,21683,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:727,NEW_ATTENDANCE,21684,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:784,NEW_ATTENDANCE,21685,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:372,NEW_ATTENDANCE,21686,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:380,NEW_ATTENDANCE,21687,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:397,NEW_ATTENDANCE,21688,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:416,NEW_ATTENDANCE,21689,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:444,NEW_ATTENDANCE,21690,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:637,NEW_ATTENDANCE,21691,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:638,NEW_ATTENDANCE,21692,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:452,NEW_ATTENDANCE,21693,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:455,NEW_ATTENDANCE,21694,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:457,NEW_ATTENDANCE,21695,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:458,NEW_ATTENDANCE,21696,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:459,NEW_ATTENDANCE,21697,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:462,NEW_ATTENDANCE,21698,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:672,NEW_ATTENDANCE,21699,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:673,NEW_ATTENDANCE,21700,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:714,NEW_ATTENDANCE,21701,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:715,NEW_ATTENDANCE,21702,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:728,NEW_ATTENDANCE,21703,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:738,NEW_ATTENDANCE,21704,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:745,NEW_ATTENDANCE,21705,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:994,NEW_ATTENDANCE,21706,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|NAME:ahlam,NEW_ATTENDANCE,21707,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|NAME:marya,NEW_ATTENDANCE,21708,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:1236,NEW_ATTENDANCE,21709,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:416,NEW_ATTENDANCE,21710,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:441,NEW_ATTENDANCE,21711,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:470,NEW_ATTENDANCE,21712,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:638,NEW_ATTENDANCE,21713,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:691,NEW_ATTENDANCE,21714,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|NAME:nasra h,NEW_ATTENDANCE,21715,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|NAME:patrica bailey,NEW_ATTENDANCE,21716,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:380,NEW_ATTENDANCE,21717,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:410,NEW_ATTENDANCE,21718,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:415,NEW_ATTENDANCE,21719,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:416,NEW_ATTENDANCE,21720,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:418,NEW_ATTENDANCE,21721,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:442,NEW_ATTENDANCE,21722,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:444,NEW_ATTENDANCE,21723,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:594,NEW_ATTENDANCE,21724,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:601,NEW_ATTENDANCE,21725,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:620,NEW_ATTENDANCE,21726,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:640,NEW_ATTENDANCE,21727,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:642,NEW_ATTENDANCE,21728,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:647,NEW_ATTENDANCE,21729,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:655,NEW_ATTENDANCE,21730,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:656,NEW_ATTENDANCE,21731,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:866,NEW_ATTENDANCE,21732,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:156,NEW_ATTENDANCE,21733,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:373,NEW_ATTENDANCE,21734,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:390,NEW_ATTENDANCE,21735,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:429,NEW_ATTENDANCE,21736,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:470,NEW_ATTENDANCE,21737,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:515,NEW_ATTENDANCE,21738,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:566,NEW_ATTENDANCE,21739,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:596,NEW_ATTENDANCE,21740,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:690,NEW_ATTENDANCE,21741,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:727,NEW_ATTENDANCE,21742,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:770,NEW_ATTENDANCE,21743,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CIRCUIT TRAINING|2025-11-27|0930|1015|CARD:787,NEW_ATTENDANCE,21744,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:396,NEW_ATTENDANCE,21745,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:407,NEW_ATTENDANCE,21746,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:418,NEW_ATTENDANCE,21747,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:424,NEW_ATTENDANCE,21748,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:436,NEW_ATTENDANCE,21749,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:586,NEW_ATTENDANCE,21750,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:640,NEW_ATTENDANCE,21751,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-11-27|1245|1430|CARD:655,NEW_ATTENDANCE,21752,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:375,NEW_ATTENDANCE,21753,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:453,NEW_ATTENDANCE,21754,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:455,NEW_ATTENDANCE,21755,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:458,NEW_ATTENDANCE,21756,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:459,NEW_ATTENDANCE,21757,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:462,NEW_ATTENDANCE,21758,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:516,NEW_ATTENDANCE,21759,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:647,NEW_ATTENDANCE,21760,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:672,NEW_ATTENDANCE,21761,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:673,NEW_ATTENDANCE,21762,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ESOL|2025-11-28|0930|1030|CARD:994,NEW_ATTENDANCE,21763,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:346,NEW_ATTENDANCE,21764,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:398,NEW_ATTENDANCE,21765,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:429,NEW_ATTENDANCE,21766,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:470,NEW_ATTENDANCE,21767,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:515,NEW_ATTENDANCE,21768,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:593,NEW_ATTENDANCE,21769,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:692,NEW_ATTENDANCE,21770,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:767,NEW_ATTENDANCE,21771,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|CARD:780,NEW_ATTENDANCE,21772,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|NAME:mayal,NEW_ATTENDANCE,21773,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|AEROBICS|2025-12-01|1000|1045|NAME:zubayda,NEW_ATTENDANCE,21774,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:418,NEW_ATTENDANCE,21775,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:444,NEW_ATTENDANCE,21776,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:485,NEW_ATTENDANCE,21777,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:515,NEW_ATTENDANCE,21778,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:601,NEW_ATTENDANCE,21779,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:642,NEW_ATTENDANCE,21780,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:747,NEW_ATTENDANCE,21781,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:769,NEW_ATTENDANCE,21782,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-12-01|1100|1145|CARD:991,NEW_ATTENDANCE,21783,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:407,NEW_ATTENDANCE,21784,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:418,NEW_ATTENDANCE,21785,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:468,NEW_ATTENDANCE,21786,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:493,NEW_ATTENDANCE,21787,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:509,NEW_ATTENDANCE,21788,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:586,NEW_ATTENDANCE,21789,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:613,NEW_ATTENDANCE,21790,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:638,NEW_ATTENDANCE,21791,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|CARD:708,NEW_ATTENDANCE,21792,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|CROCHET|2025-12-01|1215|1415|NAME:yasmin akhtar,NEW_ATTENDANCE,21793,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-12-02|1130|1230|CARD:376,NEW_ATTENDANCE,21794,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-12-02|1130|1230|CARD:411,NEW_ATTENDANCE,21795,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-12-02|1130|1230|CARD:638,NEW_ATTENDANCE,21796,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-12-02|1130|1230|CARD:657,NEW_ATTENDANCE,21797,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:386,NEW_ATTENDANCE,21798,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:388,NEW_ATTENDANCE,21799,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:391,NEW_ATTENDANCE,21800,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:396,NEW_ATTENDANCE,21801,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:407,NEW_ATTENDANCE,21802,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:410,NEW_ATTENDANCE,21803,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:411,NEW_ATTENDANCE,21804,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:416,NEW_ATTENDANCE,21805,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:429,NEW_ATTENDANCE,21806,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:504,NEW_ATTENDANCE,21807,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:515,NEW_ATTENDANCE,21808,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:596,NEW_ATTENDANCE,21809,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:698,NEW_ATTENDANCE,21810,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:717,NEW_ATTENDANCE,21811,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:727,NEW_ATTENDANCE,21812,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:770,NEW_ATTENDANCE,21813,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-12-02|1000|1100|CARD:780,NEW_ATTENDANCE,21814,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:269,NEW_ATTENDANCE,21815,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:270,NEW_ATTENDANCE,21816,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:334,NEW_ATTENDANCE,21817,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:369,NEW_ATTENDANCE,21818,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:429,NEW_ATTENDANCE,21819,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:450,NEW_ATTENDANCE,21820,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:451,NEW_ATTENDANCE,21821,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:625,NEW_ATTENDANCE,21822,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:691,NEW_ATTENDANCE,21823,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:717,NEW_ATTENDANCE,21824,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:722,NEW_ATTENDANCE,21825,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:727,NEW_ATTENDANCE,21826,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|CARD:784,NEW_ATTENDANCE,21827,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|YOGA|2025-12-02|1715|1815|NAME:rushsar,NEW_ATTENDANCE,21828,Inserted inside the current SQL transaction.
COMMITTED,ATTENDANCE,CALTHORPE|ARTS|2025-12-03|1215|1315|CARD:397,NEW_ATTENDANCE,21829,Inserted inside the current SQL transaction.
