Mode,Entity,SourceKey,Action,DatabaseId,Details
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:337,NEW_ATTENDANCE,18598,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:346,NEW_ATTENDANCE,18599,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:380,NEW_ATTENDANCE,18600,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:384,NEW_ATTENDANCE,18601,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:410,NEW_ATTENDANCE,18602,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:433,NEW_ATTENDANCE,18603,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:470,NEW_ATTENDANCE,18604,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:557,NEW_ATTENDANCE,18605,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:568,NEW_ATTENDANCE,18606,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:602,NEW_ATTENDANCE,18607,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:625,NEW_ATTENDANCE,18608,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:633,NEW_ATTENDANCE,18609,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:691,NEW_ATTENDANCE,18610,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|BODY CONDITIONING|2025-11-21|1145|1230|CARD:727,NEW_ATTENDANCE,18611,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:375,NEW_ATTENDANCE,18612,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:453,NEW_ATTENDANCE,18613,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:455,NEW_ATTENDANCE,18614,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:458,NEW_ATTENDANCE,18615,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:459,NEW_ATTENDANCE,18616,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:462,NEW_ATTENDANCE,18617,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:516,NEW_ATTENDANCE,18618,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:672,NEW_ATTENDANCE,18619,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:673,NEW_ATTENDANCE,18620,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:728,NEW_ATTENDANCE,18621,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-21|0930|1030|CARD:994,NEW_ATTENDANCE,18622,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:384,NEW_ATTENDANCE,18623,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:410,NEW_ATTENDANCE,18624,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:433,NEW_ATTENDANCE,18625,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:441,NEW_ATTENDANCE,18626,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:602,NEW_ATTENDANCE,18627,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:606,NEW_ATTENDANCE,18628,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:633,NEW_ATTENDANCE,18629,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:635,NEW_ATTENDANCE,18630,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:691,NEW_ATTENDANCE,18631,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:727,NEW_ATTENDANCE,18632,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|PILATES|2025-11-21|1245|1330|CARD:992,NEW_ATTENDANCE,18633,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:337,NEW_ATTENDANCE,18634,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:398,NEW_ATTENDANCE,18635,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:406,NEW_ATTENDANCE,18636,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:422,NEW_ATTENDANCE,18637,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:429,NEW_ATTENDANCE,18638,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:442,NEW_ATTENDANCE,18639,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:470,NEW_ATTENDANCE,18640,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:515,NEW_ATTENDANCE,18641,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:593,NEW_ATTENDANCE,18642,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:691,NEW_ATTENDANCE,18643,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:699,NEW_ATTENDANCE,18644,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:717,NEW_ATTENDANCE,18645,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:727,NEW_ATTENDANCE,18646,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:767,NEW_ATTENDANCE,18647,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:770,NEW_ATTENDANCE,18648,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|AEROBICS|2025-11-24|1000|1045|CARD:780,NEW_ATTENDANCE,18649,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:337,NEW_ATTENDANCE,18650,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:380,NEW_ATTENDANCE,18651,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:410,NEW_ATTENDANCE,18652,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:415,NEW_ATTENDANCE,18653,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:416,NEW_ATTENDANCE,18654,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:418,NEW_ATTENDANCE,18655,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:444,NEW_ATTENDANCE,18656,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:485,NEW_ATTENDANCE,18657,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:602,NEW_ATTENDANCE,18658,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:642,NEW_ATTENDANCE,18659,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:691,NEW_ATTENDANCE,18660,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:747,NEW_ATTENDANCE,18661,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-24|1100|1145|CARD:769,NEW_ATTENDANCE,18662,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:407,NEW_ATTENDANCE,18663,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:416,NEW_ATTENDANCE,18664,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:418,NEW_ATTENDANCE,18665,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:468,NEW_ATTENDANCE,18666,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:493,NEW_ATTENDANCE,18667,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:509,NEW_ATTENDANCE,18668,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:513,NEW_ATTENDANCE,18669,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:613,NEW_ATTENDANCE,18670,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:638,NEW_ATTENDANCE,18671,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:697,NEW_ATTENDANCE,18672,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|CARD:708,NEW_ATTENDANCE,18673,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CROCHET|2025-11-24|1215|1415|NAME:hashi,NEW_ATTENDANCE,18674,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|CARD:376,NEW_ATTENDANCE,18675,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|CARD:586,NEW_ATTENDANCE,18676,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|CARD:634,NEW_ATTENDANCE,18677,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|CARD:638,NEW_ATTENDANCE,18678,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|CARD:657,NEW_ATTENDANCE,18679,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-25|1130|1230|NAME:ume,NEW_ATTENDANCE,18680,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:157,NEW_ATTENDANCE,18681,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:386,NEW_ATTENDANCE,18682,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:390,NEW_ATTENDANCE,18683,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:406,NEW_ATTENDANCE,18684,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:415,NEW_ATTENDANCE,18685,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:416,NEW_ATTENDANCE,18686,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:429,NEW_ATTENDANCE,18688,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:515,NEW_ATTENDANCE,18689,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:566,NEW_ATTENDANCE,18690,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:596,NEW_ATTENDANCE,18691,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:698,NEW_ATTENDANCE,18692,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:699,NEW_ATTENDANCE,18693,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:717,NEW_ATTENDANCE,18694,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:764,NEW_ATTENDANCE,18695,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:767,NEW_ATTENDANCE,18696,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|STRENGTH & STRETCH|2025-11-25|1000|1100|CARD:780,NEW_ATTENDANCE,18697,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1269,NEW_ATTENDANCE,18698,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1270,NEW_ATTENDANCE,18699,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:1334,NEW_ATTENDANCE,18700,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:395,NEW_ATTENDANCE,18701,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:450,NEW_ATTENDANCE,18702,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:451,NEW_ATTENDANCE,18703,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:625,NEW_ATTENDANCE,18704,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:717,NEW_ATTENDANCE,18705,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:727,NEW_ATTENDANCE,18706,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|YOGA|2025-11-25|1730|1830|CARD:784,NEW_ATTENDANCE,18707,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:372,NEW_ATTENDANCE,18708,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:380,NEW_ATTENDANCE,18709,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:397,NEW_ATTENDANCE,18710,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:416,NEW_ATTENDANCE,18711,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:444,NEW_ATTENDANCE,18712,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:637,NEW_ATTENDANCE,18713,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ARTS|2025-11-26|1215|1315|CARD:638,NEW_ATTENDANCE,18714,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:452,NEW_ATTENDANCE,18715,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:455,NEW_ATTENDANCE,18716,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:457,NEW_ATTENDANCE,18717,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:458,NEW_ATTENDANCE,18718,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:459,NEW_ATTENDANCE,18719,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:462,NEW_ATTENDANCE,18720,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:672,NEW_ATTENDANCE,18721,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:673,NEW_ATTENDANCE,18722,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:714,NEW_ATTENDANCE,18723,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:715,NEW_ATTENDANCE,18724,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:728,NEW_ATTENDANCE,18725,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:738,NEW_ATTENDANCE,18726,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:745,NEW_ATTENDANCE,18727,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|CARD:994,NEW_ATTENDANCE,18728,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|NAME:ahlam,NEW_ATTENDANCE,18729,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|ESOL|2025-11-26|0930|1030|NAME:marya,NEW_ATTENDANCE,18730,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:1236,NEW_ATTENDANCE,18731,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:416,NEW_ATTENDANCE,18732,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:441,NEW_ATTENDANCE,18733,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:470,NEW_ATTENDANCE,18734,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:638,NEW_ATTENDANCE,18735,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|CARD:691,NEW_ATTENDANCE,18736,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|NAME:nasra h,NEW_ATTENDANCE,18737,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|SALSA/BELLY DANCING|2025-11-26|1100|1200|NAME:patrica bailey,NEW_ATTENDANCE,18738,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:380,NEW_ATTENDANCE,18739,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:410,NEW_ATTENDANCE,18740,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:415,NEW_ATTENDANCE,18741,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:416,NEW_ATTENDANCE,18742,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:418,NEW_ATTENDANCE,18743,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:442,NEW_ATTENDANCE,18744,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:444,NEW_ATTENDANCE,18745,Inserted inside the current SQL transaction.
PREVIEW_ROLLED_BACK,ATTENDANCE,CALTHORPE|CHAIR BASED EXERCISE|2025-11-27|1145|1230|CARD:594,NEW_ATTENDANCE,18746,Inserted inside the current SQL transaction.
